id,movie_name,synopsis,genre
19878,The Pizzagate Massacre,"A dark social satire inspired by the real life conspiracy theory known as Pizzagate. An amateur journalist and a far-right militiaman team up to expose the ugly truth behind rumors involving sex cults, a pizza place and the lizard people.",crime
53687,The Little Girl Who Lives Down the Lane,"A thirteen-year-old girl, who lives with her absentee father, befriends a disabled teenage amateur magician and invites him, gradually, into her tenuous struggle against a predatory local neighbor.",horror
45440,Titus Andronicus,A classic and intense horror/drama about the all consuming nature of revenge.,horror
57462,Maldonne,A penniless pianist is being offered a strange but lucrative contract he can't refuse.,mystery
62227,In The House of Ravens,"When a young pregnant mother with disability arrives at a mysterious house, she experiences a series of strange events that lead her to believe that someone is kept prisoner within the house.",mystery
42849,Elderon,"A young girl from Earth, A noble warrior and an epic battle to be won in the mythical land of Elderon.",fantasy
5722,Assassin No 1,A rogue government operative reluctantly takes in young girl after her family is murdered and protects her against the very people that created him.,action
78317,20th Century Boys 1: Beginning of the End,"Years after a schoolboy writes a book of prophecies, a mysterious super-villain uses it as his master-plan of world destruction.",scifi
7230,2012,A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,action
38507,Sleepwalk,"A woman is hired to transcribe an ancient Chinese manuscript. She finds that little by little, the manuscript has powers that begin to take over her life.",fantasy
47021,An Taibhse,Éamon and his daughter Máire are hired as caretakers to look after an isolated Georgian Mansion over the winter.,horror
9466,Swash Buckler & The Plumed Sorceress,"In 1946, a lovely thousand year old Sorceress is shown by The Dreamer that former RAF bomber pilot/anthropologist Dr. Errol Buckler (my friends call me ""Swash"") has begun to unravel the secret path leading to the lost kingdom of Toltec.",adventure
47354,Once in Salem,"In 17th century Salem, a young woman, executed for witchcraft, curses the towns reverend and his descendants as she dies, leaving a lasting effect on those in the present day.",horror
8389,Cold War,The police department has long been untouchable until tonight when hijackers kidnap 5 highly trained officers. Cryptic messages from the hijackers expose a mole within the task force.,action
45018,Zombi Child,"A man is brought back from the dead to work in the hell of sugar cane plantations. 55 years later, a Haitian teenager tells her friends her family secret - not suspecting that it will push one of them to commit the irreparable.",horror
61317,Rock Dancer,"A female dancer is injured and her sister gets trained to take over from her. Lots of songs, comic scenes, and the bad guys galore.",mystery
19531,I Became a Criminal,"After WW2, former RAF airman Clem Morgan joins a gang of black-market smugglers-thieves but when a robbery goes wrong, Clem is caught , framed for a policeman's murder, and is sent to prison where he plots his escape and revenge.",crime
55228,Pi,A paranoid mathematician searches for a key number that will unlock the universal patterns found in nature.,mystery
54793,The Secret Fury,A woman preparing to marry her fiance is accused of bigamy by a stranger but she fights back by trying to prove she's the victim of a conspiracy designed to discredit her.,mystery
51961,Survival Class,Six high school students find themselves lost in the woods when they discover their teacher's mutilated body and realize they are being hunted by a strange creature in the forest.,horror
61024,The Outlaw,A detective seeks retribution for unpunished killers and the rest of the cruel world - even if it means going outside the law.,mystery
50920,Containment,Friends find themselves on the wrong side of the law in Hong Kong. They must get out of the country. The journey proves to be more difficult than they bargained for. Is there a demonic being out to kill them all?,horror
46217,Captifs,A group of medical aid workers in Kosovo are kidnapped by a Serbian gang of organ traffickers.,horror
53263,Pocahauntus,The ancient spirit of Pocahontas returns to take grizzly revenge for the massacre of her people.,horror
38175,Eggshells,"Experimental allegorical story about a group of hippie students in Austin, Texas, who move into an old big house in the woods. However, something else is there and it's influencing them.",fantasy
89380,Citadel,An agoraphobic father teams up with a renegade priest to save his daughter from the clutches of a gang of twisted feral children who committed an act of violence against his family years earlier.,thriller
49864,WJHC AM,"A smart ass DJ wants to start a career in radio, but the only place that will hire him is an old Southern Gospel Radio station. His first night shift happens during Y2K AND the rapture. Literally, all hell breaks loose.",horror
38831,The Fair Barbara,"A Czar who attempts to trick a creature that demands tribute from him into taking a fisherman's baby instead of his newborn heir. Complications arise when the daughter of the creature, Barbara, requests a human suitor to find true love.",fantasy
7746,Hitman's Delight,"A Chinese lawyer who's riding on the crest of success is pursued by an Internationally acclaimed killer, who later becomes an unexpected buddy of his under a strange combination of circumstances.",action
67377,Vetri kodi kattu,"Sekhar and Muthuraman are duped by a conman who promises to give them visas to fly to Dubai. Realising that their families might get hurt, they decide to exchange their addresses.",romance
36755,Highlander: Endgame,"Immortals Connor and Duncan MacLeod must join forces against Kell, an evil immortal who has become too strong for anyone to face alone.",fantasy
46274,Wolves,A boy is trying to find out about his family history and stumbles upon a town of lycans.,horror
20504,Sahara Cross,"Jean Bellard and Carl Mank, two Western engineers supported by Hamid are in search of a terrorist group that murdered their colleague in the Tunisian desert.",crime
8676,The Wilderness Night,A man fights through his own psychological and spiritual madness when his guilty past is shadowed by a religious Cult Leader.,action
48111,Room 13,"Years after killing himself in a school room, due to pervasive taunting, Johnny Grimes returns as a paranormal killer, who preys upon young teens whose parents had teased him as a child.",horror
